country,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,
Nigeria,NGA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12625087639669,3.09518713906894,3.18637242600548,3.14495051941018,3.23309351041306,3.21003318243002,3.26714835891094,3.30901914195504,3.40926668760792,3.35846936697001,3.47125299124011,3.57863270507657,4.06236435859436,4.20294293110221,4.58559181563292,4.84219792624754,5.24755709029186,5.54802120908137,5.86445212010377,6.48703515051134,6.58607370879535,6.69433056836372,6.75168110121364,7.3040309164509,7.87026949825755,,,,,
Nicaragua,NIC,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98743778522952,3.87731151639277,3.86263541414852,4.00259081224618,4.18003076488448,4.39391983273644,4.67231342548619,4.72129461126474,4.92428061064621,5.27129118156778,5.4749619696004,5.71088583927023,5.63950857573892,5.75410848303361,5.95111505115364,6.29710192216072,6.82071464314361,7.23918567820397,7.54925185477344,7.31338052633085,7.65950931980191,8.03543257662278,8.11530257410707,8.09272218294477,8.30212858164838,,,,,
Netherlands,NLD,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35662824465361,4.36959821210557,4.61257615471814,4.73956877675407,4.95282196143551,4.8970029836688,4.88220052960593,5.37959504990257,5.722010136354,6.18755072438908,6.72605878961089,6.85903141228644,7.06861399208191,6.79466299825022,7.0345964004168,7.54099680366426,8.3188478341166,8.9422791779093,9.57509707073167,9.43775119176471,8.96267498702719,10.0500359943123,10.1742372233116,10.7042520052939,11.3820241612887,11.8831907822222,,,,
Norway,NOR,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71107165238161,3.82955078540737,3.99084173999087,3.94721742580234,4.3256607090411,4.51134990724055,5.15008997918104,5.22452526875379,4.95819203518394,5.16722089803543,6.34326920539842,6.34641814574977,6.90037853624158,6.49446926760171,7.3641876293897,8.23277025555129,9.2701150267898,9.53509259840817,9.14555117556936,8.54974043092638,8.3588971739231,10.9997081599154,11.0812619082206,10.4514049390113,11.7976259660288,10.402844943646,,,,
Nepal,NPL,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51770071347354,2.68173664318828,2.78756852195829,2.88723943659377,3.08185068660938,3.15624037619396,3.30579548367207,3.42193493397795,3.47456688801157,3.48832445163175,3.58770216324325,3.71993679560133,3.74182499786998,3.85268504574038,4.08283092860898,4.21375890596229,4.48765613216713,4.67476580572135,4.88570623947767,4.99824549412111,5.14850020600965,5.25184064012716,5.86730712394108,5.59121956404009,5.80203395044921,,,,,
Nauru,NRU,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85630327033225,3.87001845210389,3.91698902353319,4.02248546008622,4.2149348938512,4.41761714368994,4.46937226518844,4.49364082937885,4.64656893588413,4.77708872997396,4.85792317478049,5.10490545644432,5.37335366526535,5.70979983648501,5.91570002444247,6.27021291954004,6.8584098354551,7.2477326253525,7.31387484419293,7.53691822173267,7.39700685727604,7.83680547195071,7.56944085539883,8.30662447463623,8.17138377461254,8.43138235604525,,,,
OECD members,OED,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96416455979368,4.09494020851587,4.22539270972437,4.34159679235376,4.49583625524376,4.610462797686,4.71004947182281,4.91536823652149,5.10699485825146,5.2550125331732,5.49837803602176,5.72322966913074,5.90930372012531,6.04388802921992,6.29023418413674,6.59506979133961,7.07298798372031,7.43369737262535,7.77941840925748,7.97693343639477,8.0556456363818,8.58653864162166,8.93275087050512,9.26420247064283,9.66723531578702,10.0132138564038,,,,
Oman,OMN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.76667813839123,7.73807150178325,9.18149613706452,9.16780042756496,9.55550119411662,10.1405346441095,10.3511730055859,10.3809368958465,10.699033810486,10.4589389904024,10.483343640369,11.0349290887803,10.5432399520618,9.81042824761139,9.96579768251369,9.36480470642527,6.52628453909607,6.1032518785397,7.61128870379367,8.05409423835964,7.21565599139074,6.19419974439804,6.41833822621187,6.6042315892218,6.94479441485181,,,,,
Other small states,OSS,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.16096374117039,6.39237674261054,6.5868031385455,6.83648948485027,,,,,,,,,,,,
Pakistan,PAK,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.975928443942,5.27065478698196,5.4510223502442,5.40369275163642,5.4994035954752,5.64255587778444,5.72432742383579,5.72976469867123,5.81613528310874,5.79244149521182,6.01352110634773,6.16665230673392,6.39433917346652,6.53228037679625,6.71828496526409,7.19314741505258,7.55334039223006,7.71753245555581,8.13811835932784,8.30744512886895,8.41755633120578,8.76364162666144,9.13923299306044,9.47848631003786,9.98178379352295,,,,,
Panama,PAN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.44840402992576,8.81581859300586,8.55857842079797,9.10799361479216,9.08565442202738,9.30239776098588,9.22366904295187,9.60975645355919,8.99497251189341,9.62005426134998,9.97298288274489,9.0414691726372,10.3335009272105,10.9555715469937,12.2637271549873,12.1547628959393,12.7342387866,14.9602429033672,16.7119647565405,15.4475909417142,15.455173844962,16.1858274021949,17.5398120517144,19.4209725019853,19.6016159633868,,,,,
Peru,PER,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.73023976411773,8.32766743128329,8.71063630554311,8.79085189058429,9.73419111805398,9.99234832184955,10.1559936075767,11.3641223831977,10.8826247234576,10.5174380920434,11.0742656632616,11.798950077021,12.5559136186693,13.5912934493106,13.2418474336487,13.6935690583703,15.6237332954805,16.0904698911068,17.0671311141316,16.5840632629888,15.3469055587167,16.3665383845654,16.4517935719085,17.7871041692283,15.8959064602442,,,,,
Philippines,PHL,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61519477464609,5.77983747041784,5.67342664838879,5.93519624257911,5.90507952847406,6.0241816720245,6.27850494622947,6.38334808798463,6.23854147576515,6.35525777233382,6.55552373121917,7.19902460974008,7.4773064162967,7.97434553647847,8.76551800635361,9.45473514045136,10.3271114923006,11.2835346719673,11.5450846876057,12.3578299421819,12.7196903398878,13.371393624775,13.6688225896577,14.3792567394314,14.6126828603155,,,,,
Palau,PLW,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28252673783154,2.23986165407112,2.40681320492262,2.49556569552799,2.81594352440102,2.97376013793802,3.07995601618799,3.37563432315292,3.85044439698213,4.18176171430571,4.5910376217354,4.75164469688115,5.09076905717606,5.16088977810113,5.5983165282268,5.75600343020373,5.96859121481974,6.6423654242316,7.13919881014586,7.80306551081789,7.97213101966931,8.61182157075369,9.28600024659875,9.63461517515414,10.3550523784659,10.7846742542492,,,,
Pre-demographic dividend,PRE,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65343401324921,3.23829517154618,3.20944938610055,3.13872698281369,3.12679851765412,3.23287558178802,3.3864287866719,3.48158411301908,4.01712339137202,4.27252522747361,4.32403577469796,4.38794469583428,4.58255159662357,4.43118151372857,5.08256896777935,5.41017150365655,5.887420309309,6.2389171639836,6.43300759208134,6.59100186889198,6.66424266139431,6.76102867460647,6.9555122900911,7.31239392698047,7.66589777177938,,,,,
Puerto Rico,PRI,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.99770264888053,7.46846661530228,7.25681398139605,7.37967416518941,7.41826767298654,7.14272497312228,7.50064766070503,7.57914213994922,7.45136412520042,7.4141402961902,7.90214943058345,8.17179257970347,8.22108927338203,8.68092846066751,8.71935342036526,9.02721127448424,10.3146499492332,10.699994198034,11.3942968336735,11.4881921830477,12.286430913023,12.3754326533267,12.973981492589,13.5575264739552,14.1295033809615,13.9254791444894,,,,
Paraguay,PRY,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.07569441880399,7.33319393446864,7.65898130892557,7.92371088808945,7.79825015868467,7.76764028272837,7.8512179888345,7.65676561588798,7.84958500675434,8.23107075410607,8.78157842504574,8.74402987933819,8.95731009746031,9.32662969240427,9.87233826499237,10.5123514524089,11.0155001554729,11.5056472873829,11.9035558411558,11.8088935078704,12.3995373906836,13.0123879066164,12.8705759088294,14.360816382762,14.668933465392,,,,,
West Bank and Gaza,PSE,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.37378155305621,,,,,,,,,,,,,,8.677447212562,10.0858951330309,10.8367329137769,11.5360546984287,,,,,,,,,,,,
Post-demographic dividend,PST,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79370250476911,3.91866397768175,4.07028314180904,4.17274571328314,4.33562338965307,4.45770622421273,4.55912315094099,4.7584301392601,4.9340748734885,5.08439366676188,5.31771251968913,5.54459960934977,5.73231324631364,5.86599503197095,6.09737703596492,6.41968374867479,6.88882692743635,7.241385363616,7.56797224852974,7.78473121725036,7.80700841353284,8.30966917098097,8.65908443347517,8.98454625320583,9.34637704870671,9.72265980122724,,,,
French Polynesia,PYF,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67501545903791,4.49184565874354,4.32349211456914,4.41199315084676,4.5808217263006,5.07720358084251,5.61406451369728,6.01964651545807,7.02724669444357,7.44054930516696,7.89222396129947,8.06893428016523,7.0728806668128,7.09457036148098,6.87998882496575,,,,,
Romania,ROU,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96489636950314,2.14524425511786,2.19590097454529,2.3415742159991,2.63525779749264,2.63915507671972,2.71981212700518,2.79574297786241,3.0405093464643,3.46791638863315,3.62337379811285,3.91973395560696,4.0808005958758,4.12142823028983,4.98047375004056,5.30408307578017,6.12597841153327,7.18809587447321,8.70011651734075,9.71385477633316,9.80670566124559,10.0768739025617,10.8694303140079,12.4044551920907,12.9570543520975,,,,,
Russian Federation,RUS,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35112834267675,1.33860190340163,1.28114445081335,1.26871308543967,1.2954243741924,1.30824555281304,1.29752241321252,1.40058614037797,1.37261260619384,1.42970313090895,1.6157536997282,1.71658275654916,1.87432630473118,2.07440122053687,2.2758072969408,2.60352038037075,3.18067197447757,3.53477493201339,4.18061013494809,4.27912499809971,4.25190979817091,4.81441536669073,4.99022786752933,5.16680247389542,5.29208891177015,,,,,
Rwanda,RWA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85869389403836,3.91854450106985,4.07593627717332,4.23234507293673,4.41657776789627,4.56515816086892,4.80631117239554,4.88475410042093,5.08993385253022,5.2672559867528,5.46235652666342,5.72532598712935,5.87247051528195,6.23715496073985,6.54960307114964,7.00471279106919,7.39854065379411,7.72388837893103,7.80544639336829,7.73672033636052,8.06385115370254,8.3283128198525,8.56244891159412,9.03758057957214,9.31886440658191,,,,,
Saudi Arabia,SAU,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.75505786666432,7.92097653369035,7.39448873878339,7.19231262907535,7.02036894512385,7.14217367438632,6.97359827333633,7.5208761729987,7.3432215707605,7.04179293332029,7.27263467189299,7.1526851748318,6.37540218304151,7.13895456456035,7.43704705478767,7.9147350399905,7.56398675833647,7.65550773565516,7.43303597139876,6.8907489886381,6.57838543276361,7.69268593475249,7.34763979127038,8.00472430855076,7.60970872300252,,,,,
Sudan,SDN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75844454844064,3.07183373476447,3.35076488798652,3.69332464534094,3.28711972545382,3.54404385052387,3.73158467371196,4.10830025270734,4.2852671778297,4.0368464263973,4.64302057552376,4.82399425235495,4.8039925248725,5.42294954526293,5.78732766388251,6.29676959822523,6.64742243139131,7.87188257546368,8.51413506251467,8.56240272891224,8.77195100150081,8.80627878923301,10.4942816103802,10.9125210865882,11.1438597118906,,,,,
Senegal,SEN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7286986081322,7.1885215140112,7.00268907114308,7.28662202598643,7.49174147515631,7.61008947337281,7.7189674972558,7.63654612648031,7.74494204015322,7.9254625968964,7.86147985097952,7.7734114025578,7.82704739090779,8.75418041315576,8.89398985344668,9.49448001805099,9.99712327103594,10.0408395600598,10.2037041113403,8.75209712599331,8.99725335183482,8.80070972572053,9.50345897354374,10.7821283361003,10.9846623422318,,,,,
Singapore,SGP,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.98910757858072,5.82784998779322,5.60175430590437,5.2114361330902,4.86782032364341,6.24478289044706,6.54669381475558,6.42526545601209,7.03098018155656,8.28915600402712,8.98925740598177,7.9676114842242,8.46551761004566,7.45443795827394,7.00247658845564,11.0383845125463,11.5389163736529,13.9463885212747,12.608740630211,14.7667445767973,14.2942714954775,14.9993602799506,16.1236207764263,16.9824817450888,16.9103519411228,,,,,
Solomon Islands,SLB,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14814689382749,,,,,,,,,,,,,,11.158850252658,12.1302284593218,13.1389254620591,13.3482696666612,,,,,,,,,,,,
Sierra Leone,SLE,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25043521049705,5.96490251717383,6.25480304725645,6.43676423846484,6.49834277516788,6.53493688395843,7.01995162674866,6.65481791015869,6.71577652528551,6.70744107732823,6.62841337225499,6.53141594465081,6.61041854062998,6.55081523512602,6.84280226620845,7.04404556056308,7.21010161820235,7.97182920273657,8.26453014481851,8.70578251656109,8.95180900436643,9.39669118329227,10.0002934898585,11.0196023767118,11.2037779607292,,,,,
San Marino,SMR,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69817372202049,2.34170572722394,2.42222504404724,2.51518756132854,3.07128805534891,3.13527259842649,3.07741747973101,3.20829073827251,3.23676875146326,3.32638100022988,4.25162245511597,4.43276522674742,4.99314427249063,5.5162304577304,6.05561141341265,5.97711083564313,6.14398432441702,6.89659072664816,7.02991983532769,7.88389398991208,,,,,
Sub-Saharan Africa (excluding high income),SSA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85801259579232,2.85508948711007,2.92199558678069,2.86318501857473,2.90883206837598,2.95047232456281,3.066648825345,3.14424942094701,3.21579913257869,3.2220315761727,3.38582479645962,3.48070750965461,3.71119679453813,3.77144840943612,3.97222030734024,4.25549859983512,4.57768872564784,4.81640958471679,4.87262198428417,5.05337151617988,5.25448416308387,5.4529695602564,5.66426723595554,5.94490719354184,6.22023923540512,,,,,
South Sudan,SSD,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0488803840088,33.9886486337444,34.6202174857789,,,,,
Sub-Saharan Africa,SSF,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8599654337324,2.85508948711007,2.92199558678069,2.86318501857473,2.90883206837598,2.95047232456281,3.066648825345,3.14424942094701,3.21579913257869,3.2220315761727,3.38582479645962,3.48070750965461,3.71119679453814,3.77144840943612,3.9725994286567,4.2563340676154,4.57857002235858,4.81799575552072,4.87262198428417,5.05337151617988,5.25448416308387,5.4529695602564,5.66426723595554,5.94490719354184,6.22023923540511,,,,,
Small states,SST,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.47724484708224,5.59069388991543,5.74009698092007,5.95974328603311,,,,,,,,,,,,
Sao Tome and Principe,STP,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36045571956777,7.1829965472596,7.89143835636818,8.36707781125951,,,,,,,,,,,,
Suriname,SUR,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82404386782439,5.79162858897952,8.65468979174021,8.78370617906359,8.93230562013367,8.40046353004399,9.6339871499306,10.9891360003583,11.0464287074913,11.4185618484735,10.2103171026139,11.3270943027231,10.624582443851,12.5386683285092,12.8419744425891,,,,,
Slovak Republic,SVK,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09203102463456,2.22757875534422,2.46156702667941,2.60873337991394,2.78240893044282,2.99486311818632,3.25908073313583,3.27097298875846,3.44913667897493,3.57894412887621,3.81601612885636,4.07628170133592,4.44586781045834,4.7414039850191,5.437607452576,6.37416101813178,6.95648260133328,7.42245415570906,7.54875937995663,8.03839718372335,8.64972422611224,8.91033306410976,9.82868147080898,9.885100615535,,,,
Slovenia,SVN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.30949303920702,4.17090656916924,4.34296201410275,4.3619774452789,4.51095180228541,4.4455216838358,4.48774501922573,4.6130148093717,4.92982467354277,5.26360390819762,5.59809277877571,5.60622748221687,5.92942082793944,6.10177117697483,6.37793692353706,6.56783407357838,7.06036784640724,7.59948813846108,7.72142573401679,7.85874772377354,7.75042934194222,8.07310495232435,8.44057803280903,8.94533196140657,9.53100861410692,9.96747586844888,,,,
Sweden,SWE,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64862068818465,3.61432531464001,3.822712806984,3.83540094040644,3.81530555711124,4.00108211149103,4.05727566843461,4.31889758512185,4.42739739861063,4.80109569130975,5.47013209859573,5.2249613903334,5.28021005649982,5.57707749089082,5.74060721058008,5.95435937555336,6.77574400934532,7.42455103165797,7.78893080493624,8.12888507270788,7.67009226114193,8.30549026055805,8.49691733044611,8.8840370039265,9.3774402265855,9.49226150624193,,,,
Eswatini,SWZ,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.73520158305372,,,,,,,,,,,,,,14.9778727362924,16.6581101674722,17.8769762851066,18.4009302604997,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0586503717842,,,,,,,,,,,,,,4.56991517018047,5.76745630537451,6.09961235358601,8.19823673969866,,,,,,,,,,,,
Syrian Arab Republic,SYR,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09276171836839,2.34629244325843,2.55032440984788,2.71649619324407,2.93734285935809,3.05436802184033,3.26987350658994,3.5134277293638,3.58085861613652,3.75405752932341,3.96323448272735,4.16397670557384,4.28047380354149,4.2352186202164,4.21203688121758,4.36068880972281,4.60175662154449,4.92743205606958,5.26695378265397,5.37081189925635,5.42952933416907,5.66549247096126,5.97152303866891,6.28635904142753,6.68455156156695,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64418918365489,1.63489324194114,1.66479357332956,1.72089443595528,1.78946872178859,1.87078804155796,1.93313894018601,2.09208755736824,2.17544708566464,2.24525755985357,2.46006770459657,2.58773047222216,2.73859753142832,2.88169604749113,3.17959561078608,3.5261861272331,4.03235983586063,4.44685782105421,5.01528465785688,5.288114196075,5.31382053620321,5.77890167116419,6.05180065875109,6.43215303862706,6.87253959522048,,,,,
Togo,TGO,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51757176402916,2.52338277275448,2.44821633233531,2.11787332526533,2.19929898170551,2.30072596775355,2.27412015976653,2.68466909664519,2.48145367686957,2.2563961111675,2.29364430106806,2.31128511499538,2.2463829179527,2.27402424118369,2.35986344793892,2.41566382737375,2.59504882443024,2.62572292110923,2.67176673592818,2.33600495650723,2.50768242451034,2.70826033263224,2.95040921574174,3.10238968813652,3.25248779944694,,,,,
Thailand,THA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82185437071489,6.01683459196876,6.24295725151898,6.55631713539437,6.53994607474085,6.60133172054054,6.35161195501616,6.16827860438536,6.14483333397958,6.10583074620444,6.36865991766312,6.54219925258856,6.37922316665762,6.42938382533823,6.49417082519132,6.78591071097527,7.1967894583827,7.47499524442205,7.54630685491351,7.57937204740056,7.53452425285192,7.76570274500234,7.91646719238989,7.69164785332091,7.97070745676694,,,,,
